,Player,norm-average Total Runs Scored per Innings,norm-average Dot Balls as Bowler per Innings,norm-average player of the match,norm-average experience,norm-weighted player value overall,norm-weighted player value as opponent,norm-weighted player value as teammate,experience
9956,T Graves,2.027710961394037,1.6763501285836746,0.0,6.555269922879177,2.506013265269034,2.3648423188747363,1.8721535691243398,52
9957,T Gwandu,0.016326175212512378,0.35050957234022284,0.0,1.2853470437017995,0.3384179046841681,0.48232489660522015,0.1383304094976874,11
9958,T Hagihara,0.04244805555253219,0.4381369654252786,0.0,0.38560411311053977,0.2591990076668395,0.42909064511714445,0.06402924464257329,4
9959,T Hanum,0.0,0.06857795980569577,0.0,0.12853470437017994,0.04741382337293421,0.07686704286410428,0.012853470437017995,2
9960,T Henderson,0.035917585467527234,0.10286693970854366,0.0,0.2570694087403599,0.0955206680496924,0.12444874722454488,0.04725749215455233,3
9961,T Hewa,0.0,0.07619773311743976,0.0,0.2570694087403599,0.0688880805310726,0.10167126172169537,0.02570694087403599,3
9962,T Hinds,0.1208136965725916,0.44575673873702254,0.0,1.6709511568123396,0.4781065359103527,0.618562156685728,0.23958333362478892,14
9963,T Holder,0.1502008119551139,0.0,0.0,1.6709511568123396,0.3009285712098237,0.23785275613810014,0.25721560285430234,14
9964,T Horpinitch,0.11101799144508419,0.0,0.0,0.38560411311053977,0.10193697307004727,0.05488909757033078,0.10517120617810448,4
9965,T Iosefo,0.006530470085004951,0.08000761977331175,0.0,0.12853470437017994,0.05505640609268964,0.08662882236532551,0.016771752488020965,2
9966,T Isaacs,0.07510040597755695,0.0,0.0,0.5141388174807198,0.10488475715168954,0.07318546342710773,0.09647412533460614,5
9967,T Jamtsho,1.6358827562937406,1.1696352033527002,3.6144578313253013,3.7275064267352183,3.2606178948222193,3.073057921726347,2.4386176458473563,30
9968,T Jeerapanthawong,0.009795705127507427,0.0,0.0,0.12853470437017994,0.02240018246301073,0.018296365856776933,0.018730893513522452,2
9969,T Kahamker,0.019591410255014853,0.16382512620249545,1.2048192771084336,0.8997429305912595,0.7183593284916975,0.7824960259332241,0.4631749223446649,8
9970,T Kaisala,0.6987602990955298,0.0,1.2048192771084336,1.5424164524421595,1.028812862861924,0.7340590156996045,0.9349436078340638,13
9971,T Kaitano,0.6661079486705052,0.0,0.0,1.4138817480719796,0.48399915875126126,0.20126002442454627,0.5410529440095011,12
9972,T Kale,0.05224376068003961,0.0,0.0,1.6709511568123396,0.2592448603926056,0.23785275613810014,0.19844137208925777,14
9973,T Kalosin,0.0,0.015239546623487948,0.0,0.0,0.0064848915536989534,0.013015706001628298,0.0,1
9974,T Kamungozi,0.08979396366881809,1.3239356129155158,0.0,1.7994858611825193,0.8568303813147581,1.3868885808863356,0.23382496431954278,15
9975,T Katunga,0.0,0.015239546623487948,0.0,0.0,0.0064848915536989534,0.013015706001628298,0.0,1
9976,T Kazanci,0.022856645297517332,0.060958186493951794,0.0,0.38560411311053977,0.09036119954934678,0.10695192157684397,0.05227439848956437,4
9977,T Kelly,2.0184594621069474,0.0,0.0,5.269922879177378,1.606420285638746,0.7501510001278543,1.7380679651819064,42
9978,T Khabo,0.14693557691261142,0.22859319935231928,0.0,1.0282776349614395,0.3056534305816228,0.34160651687864,0.1909891096437108,9
9979,T Kirk,0.0,0.034288979902847884,0.0,0.0,0.014591005995822645,0.029285338503663674,0.0,1
9980,T Kobeli,0.17958792733763618,0.13334603295551958,0.0,1.5424164524421595,0.3519446741685661,0.33344381779557086,0.26199440164679766,13
9981,T Koen,0.3559106196327699,0.4952852652633585,0.0,1.5424164524421595,0.5809915280399089,0.6425668353342431,0.36778801702387787,13
9982,T Kohler-Cadmore,32.24201922135028,0.0,18.072289156626507,46.52956298200514,28.01018739619724,14.340823821427469,29.419854577998635,363
9983,T Kohli,2.687288439979538,0.25526240594342314,0.0,3.7275064267352183,1.7808675970008534,0.748607685373805,1.9851237066612446,30
9984,T Kolcunova,0.3526453845902674,0.25526240594342314,1.2048192771084336,0.38560411311053977,0.8260660490672771,0.787404798515886,0.6115934251977444,4
9985,T Koloi,0.009795705127507427,0.1523954662348795,0.0,0.38560411311053977,0.12371272076257807,0.18504615758661377,0.04443783438755843,4
9986,T Konate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9987,T Kumalo,0.019591410255014853,0.0,0.0,0.2570694087403599,0.04480036492602146,0.036592731713553865,0.037461787027044904,3
9988,T Lafai,0.24815786323018815,0.4533765120487665,0.0,1.4138817480719796,0.4990741829870079,0.5884772779729882,0.2902828927453108,12
9989,T Langa,0.6530470085004952,0.0,0.0,2.056555269922879,0.5696003875487434,0.2927418537084309,0.5974837320925851,17
9990,T Legaabile,0.23183168801767579,0.605771978283646,0.0,1.7994858611825193,0.6116712475316611,0.773523435559602,0.31904759892885737,15
9991,T Lhaden,0.006530470085004951,0.09905705305267168,0.0,0.2570694087403599,0.08139433191610224,0.12119482072413781,0.029625222925038962,3
9992,T Luka,0.3199930341652426,0.1257262596437756,0.0,1.5424164524421595,0.40844888056306256,0.3269359647947567,0.3462374657433615,13
9993,T Lungameni,0.20897504272015843,5.2176397752166865,2.4096385542168672,9.768637532133676,4.720182305332971,6.875781398259099,1.8251403451105228,77
9994,T Maika,0.016326175212512378,0.0,0.0,0.2570694087403599,0.043410907898780854,0.036592731713553865,0.03550264600154342,3
9995,T Makoni,0.0707467592542203,0.0,0.0,0.12853470437017994,0.04833671363816866,0.018296365856776933,0.055301525989550175,2
9996,T Makusha,0.0,0.04952852652633584,0.0,0.0,0.0210758975495216,0.04230104450529198,0.0,1
9997,T Malinga,0.009795705127507427,0.2628821792551671,0.0,0.6426735218508998,0.20719180728947334,0.3160027578119728,0.07014477526159445,6
9998,T Manders,2.6579013245970153,0.14096580626726354,3.6144578313253013,4.627249357326478,3.3854104441428716,2.3225723276138757,3.1418030798884473,37
9999,T Marshall,0.0,0.030479093246975897,0.0,0.0,0.012969783107397907,0.026031412003256597,0.0,1
10000,T Martic,0.045713290595034664,0.0,0.0,0.6426735218508998,0.11061145528781305,0.09148182928388467,0.09169532654211078,6
10001,T Martin,0.33958444442025754,0.20192399276121534,0.0,1.1568123393316196,0.39451464635113426,0.3371253972325674,0.3194319005853165,10
10002,T Maruma,0.816308760625619,0.4152776454900466,0.0,3.9845758354755776,1.0892637044684037,0.9218653301044558,0.8882428399229292,32
10003,T Marumani,2.9060591878272035,0.011429659967615963,1.2048192771084336,6.940874035989717,2.738685559955981,1.512268161185457,2.799168699427824,55
10004,T Mato,0.019591410255014853,0.0,0.0,0.12853470437017994,0.026568553544732542,0.018296365856776933,0.024608316590026907,2
10005,T Mayes,0.37223679484528227,1.6115820554338507,0.0,3.4704370179948585,1.336434290203894,1.8704127878051697,0.5703857787066552,28
10006,T McCoy,0.006530470085004951,0.0,0.0,0.6426735218508998,0.0939379709609258,0.09148182928388467,0.06818563423609296,6
10007,T McKeegan,0.05224376068003961,0.7048290313363176,1.2048192771084336,1.9280205655526992,1.1083220399707276,1.3909245158452441,0.5855940960958237,16
10008,T Mishra,2.9893226814110165,0.011429659967615963,1.2048192771084336,5.012853470437018,2.5006395434312823,1.237822673333803,2.6563247390228417,40
10009,T Misi,0.0032652350425024755,0.0,0.0,0.12853470437017994,0.01962126840852952,0.018296365856776933,0.014812611462519481,2
10010,T Mlilo,0.0816308760625619,0.08381750642918373,0.0,0.6426735218508998,0.16156238613280394,0.16306821229284033,0.11324587782262713,6
10011,T Mnyaka,0.0,0.011429659967615963,0.0,0.0,0.004863668665274216,0.009761779501221226,0.0,1
10012,T Modise,0.1502008119551139,0.0,0.0,1.2853470437017995,0.246233137065957,0.18296365856776933,0.2186551915432483,11
10013,T Mohapi,0.013060940170009902,0.041908753214591865,0.0,0.38560411311053977,0.07808671402550128,0.09068228907480862,0.04639697541305992,4
10014,T Moitoi,0.0,0.0,0.0,0.5141388174807198,0.07292724552515566,0.07318546342710773,0.05141388174807198,5
10015,T Motlhabaphuti,0.06530470085004951,0.034288979902847884,0.0,0.6426735218508998,0.1335392034470793,0.12076716778754833,0.10345017269511969,6
10016,T Mpandakwaya,0.14367034187010894,0.04571863987046385,0.0,0.8997429305912595,0.20821346352870582,0.16712167900232341,0.17617649818119133,8
10017,T Mufudza,0.0032652350425024755,0.20192399276121534,0.0,0.12853470437017994,0.10554608149504066,0.1907544703783519,0.014812611462519481,2
10018,T Muller,1.5558844977524298,7.30672762485316,1.2048192771084336,5.655526992287917,5.0861985928977385,7.560031429813836,1.8605291810127795,45
10019,T Munyonga,0.8424306409656387,0.1562053528907515,0.0,3.3419023136246784,0.8989771473670017,0.6091164987928902,0.8396486159418511,27
10020,T Mupariwa,0.2840754486977154,3.1050576245356694,0.0,3.7275064267352183,1.9709019454934724,3.1825447076782964,0.5431959118921511,30
10021,T Murphy,0.8173971723064531,7.0616249166587295,0.0,5.141388174807198,4.082036488099375,6.763007402775591,1.0045771208645917,41
10022,T Musekiwa,0.25795356835769556,0.20573387941708732,1.2048192771084336,1.1568123393316196,0.8740867660155116,0.8548819491512557,0.6318991580803094,10
10023,T Muzarabani,0.032652350425024755,0.8115058577007334,0.0,1.5424164524421595,0.5779967820823424,0.9126427348680303,0.17383305549923078,13
10024,T Natarajan,0.011428322648758666,3.226973997523574,0.0,10.796915167095117,2.9095110421193655,4.292970477814056,1.086548510298767,85
10025,T Nightingale,1.962406260543988,0.44194685208115053,3.6144578313253013,4.113110539845758,3.144605460001021,2.5064470577189266,2.6730921597085593,33
10026,T Ntini,0.0032652350425024755,0.12953614629964758,0.0,0.7712082262210798,0.1659019035214152,0.22041169615450212,0.07907996364760947,7
10027,T Ntuli,0.022856645297517332,0.30098104581388707,1.2048192771084336,2.313624678663239,0.9786627346964067,1.1008974043724251,0.6065222381773644,19
10028,T Nyirongo,0.11428322648758665,0.3733688922754548,0.0,0.5141388174807198,0.2804380845442012,0.3920702604670011,0.11998381764062396,5
10029,T Ota,0.23183168801767579,0.0,1.2048192771084336,0.8997429305912595,0.7389614510600728,0.6425771864157198,0.5905190890022615,8
10030,T Panyangara,0.7656976174668306,8.60653395561482,0.0,8.740359897172237,5.227933351767052,8.594772842680413,1.333454560197322,69
10031,T Parima,0.8489611110506436,0.026669206591103917,1.2048192771084336,1.2853470437017995,1.067612823571387,0.7202437694889002,0.9993571541330962,11
10032,T Parisi-mesimeri,0.016326175212512378,0.0,0.0,0.6426735218508998,0.09810634204264762,0.09148182928388467,0.07406305731259741,6
10033,T Perera,1.0742623289833146,0.011429659967615963,0.0,2.442159383033419,0.8083994468719222,0.3573927307799829,0.8887733356933306,20
10034,T Peschel,0.2122402777626609,2.657395942470711,0.0,9.254498714652955,2.533808090899696,3.5869520757218734,1.0527940381228922,73
10035,T Phaswana,0.20570980767765595,0.0,1.2048192771084336,0.38560411311053977,0.6549185493169924,0.5693917229886121,0.5234320790501776,4
10036,T Piakura,0.032652350425024755,0.015239546623487948,0.0,0.12853470437017994,0.03861127320739391,0.03131207185840523,0.03244488069203285,2
10037,T Poynton,1.1613352634500473,0.0,0.0,5.655526992287917,1.2963832501319537,0.8050400976981849,1.26235385729882,45
10038,T Pradeep,0.5159071367153911,0.5714829983807982,0.0,2.056555269922879,0.754426625668349,0.7808308287694922,0.5151998090215226,17
10039,T Putthawong,0.5354985469704061,3.962282122106868,3.6144578313253013,7.197943444730076,4.47298616115227,5.952187924657712,2.1254308220528415,57
10040,T R Dhillon,0.04244805555253219,0.08381750642918373,0.0,0.12853470437017994,0.07196165628076102,0.08988274886573258,0.03832230376853731,2
10041,T Rajiv,0.27101450852770553,0.0,0.0,0.5141388174807198,0.1882521787861258,0.07318546342710773,0.2140225868646953,5
10042,T Ramabitsa,0.06203946580754704,0.304790932469759,0.0,0.5141388174807198,0.22902476011670622,0.33349958345967373,0.08863756123260019,5
10043,T Ritawa,0.026121880340019804,0.1600152395466235,0.0,1.1568123393316196,0.24329331996336415,0.3013322057280896,0.13135436213717386,10
10044,T Rodriguez,0.013060940170009902,0.0,0.0,0.38560411311053977,0.06025326225282914,0.05488909757033078,0.04639697541305992,4
10045,T Rossi,0.19917933759265102,0.5219544718544623,1.2048192771084336,1.5424164524421595,1.0383334734083005,1.1798469462553738,0.6351950309323366,13
10046,T Ruma,3.632573984784005,0.17906467282598343,3.6144578313253013,6.555269922879177,4.089852766377773,2.6295570804696,3.919408732555911,52
10047,T Sandeep,0.4473372008228392,0.0,1.2048192771084336,0.5141388174807198,0.7759701807140862,0.587688088845389,0.6812619853743055,5
10048,T Sangha,0.1866626032630582,4.26199320570213,0.0,7.326478149100256,2.9322518799751967,4.6829519656250005,0.8446453768678608,58
10049,T Sarada,0.0032652350425024755,0.0,0.0,0.0,0.0013894570272406036,0.0,0.0019591410255014852,1
10050,T Saville,0.6791688888405151,0.0,1.2048192771084336,3.9845758354755776,1.3668805369429697,1.081689966978366,1.167404699984397,32
10051,T Sen,0.05224376068003961,0.20192399276121534,0.0,0.2570694087403599,0.14461974828493865,0.20905083623512885,0.05705319728205975,3
10052,T Shabani,0.009795705127507427,0.1866844461377274,0.0,0.38560411311053977,0.13830372675840072,0.21433149609027743,0.04443783438755843,4
10053,T Shadrack,0.7901868802855991,1.748737975045242,3.6144578313253013,4.241645244215938,3.2201016493326184,3.64084021321533,1.9826140019905436,34
10054,T Shamsi,0.3689715598027798,12.970759119916181,27.710843373493972,36.63239074550128,22.66433662789781,28.126017424437784,12.197875022479986,286
10055,T Shanmugam,0.026121880340019804,0.11048671302028763,0.0,0.38560411311053977,0.112826554126109,0.14925296608213595,0.05423353951506586,4
10056,T Singye,0.08816134614756685,0.17144489951423944,0.0,0.8997429305912595,0.23809304938363196,0.2745012535157569,0.14287110074766607,8
10057,T Skordili,0.0032652350425024755,0.03809886655871988,0.0,0.12853470437017994,0.03583349729277691,0.050835630860847685,0.014812611462519481,2
10058,T Smith,0.38203249997278965,0.022859319935231926,0.0,1.4138817480719796,0.3728437347118772,0.22078358342698876,0.37060767479087176,12
10059,T Stanton,0.0,0.09524716639679967,0.0,0.2570694087403599,0.07699419497319629,0.11794089422373073,0.02570694087403599,3
10060,T Straker,0.0032652350425024755,0.5010000952471664,0.0,0.12853470437017994,0.2328120782363826,0.44618770066030733,0.014812611462519481,2
10061,T Stubbs,8.251793158244173,0.19049433279359934,4.8192771084337345,13.753213367609254,7.594003736055234,4.17841797336861,7.772180364237548,108
10062,T Sumiya,0.016326175212512378,0.0,0.0,0.5141388174807198,0.07987453066135868,0.07318546342710773,0.06120958687557941,5
10063,T Suri,0.39835867518530205,0.0,0.0,1.0282776349614395,0.31536824837366495,0.14637092685421546,0.34184296860732516,9
10064,T Taibu,11.139349347497197,0.06476807314982379,3.6144578313253013,17.09511568123393,8.73058631861687,4.032241285713096,9.477458526019301,134
10065,T Takada,0.23836215810268072,0.5981522049719019,0.0,1.2853470437017995,0.5382804702841372,0.6938301191316799,0.2715519992317884,11
10066,T Talemaitoga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10067,T Tatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10068,T Tavo,0.013060940170009902,0.19430421944947138,0.0,0.6426735218508998,0.17939925232506868,0.2574320808046455,0.07210391628709592,6
10069,T Taylor,0.4310110256103268,1.0515287170206684,0.0,2.056555269922879,0.9225748269016101,1.1908255678207833,0.464262142358484,17
10070,T Teti,0.0,0.011429659967615963,0.0,0.0,0.004863668665274216,0.009761779501221226,0.0,1
10071,T Thorpe,0.15346604699761637,0.5981522049719019,0.0,0.7712082262210798,0.4292273420507258,0.6206446557045723,0.1692004508206778,7
10072,T Thushara,1.3507188959151908,6.490776899387242,0.0,6.940874035989717,4.321313265771076,6.531609870792807,1.5045187411480863,55
10073,T Touna,0.013060940170009902,0.0,0.0,0.38560411311053977,0.06025326225282914,0.05488909757033078,0.04639697541305992,4
10074,T Trajkovic,0.10448752136007922,0.3962282122106867,0.0,0.5141388174807198,0.2859970507930278,0.4115938194694435,0.1141063945641195,5
10075,T Tshering,0.0816308760625619,0.0,0.0,0.2570694087403599,0.07120004844359293,0.036592731713553865,0.07468546651157314,3
10076,T Tshose,0.6661079486705052,1.2382131631583961,1.2048192771084336,3.8560411311053984,1.8699883361907588,2.1209197137538887,1.146714665445373,31
10077,T Tumursukh,0.026121880340019804,0.13715591961139154,0.0,1.0282776349614395,0.21533417125152676,0.2635122808688701,0.11850089170015585,9
10078,T Turan,0.0032652350425024755,0.007619773311743974,0.0,0.2570694087403599,0.041095525566667915,0.04310058471436801,0.027666081899537474,3
10079,T Ulutuna,0.0032652350425024755,0.011429659967615963,0.0,0.2570694087403599,0.04271674845509265,0.04635451121477509,0.027666081899537474,3
10080,T Vanuarua,0.039182820510029706,0.3314601390608629,0.0,0.5141388174807198,0.23064712114499514,0.35627706896252326,0.07492357405408981,5
10081,T Verwey,0.0032652350425024755,0.034288979902847884,0.0,0.2570694087403599,0.05244408578564108,0.06587807021721752,0.027666081899537474,3
10082,T Vijay,0.07510040597755695,0.04952852652633584,0.0,0.12853470437017994,0.07126522055734441,0.06059741036206891,0.057913714023552165,2
10083,T Wakelin,0.09795705127507427,0.0,0.0,0.5141388174807198,0.11461095634237377,0.07318546342710773,0.11018811251311654,5
10084,T Wang Ling,0.0,0.04571863987046385,0.0,0.12853470437017994,0.03768648604238578,0.05734348386166183,0.012853470437017995,2
10085,T Wangchuk,0.33958444442025754,0.906753024097533,0.0,3.2133676092544983,0.9861498628103333,1.231843653516307,0.5250874275776043,26
10086,T Webster,1.3207875746922515,0.0,0.0,2.956298200514139,0.9813670292884694,0.42081641470586945,1.088102364866765,24
10087,T Westley,33.26403778965356,6.210750230180651,8.433734939759036,40.616966580976865,26.147789054475577,14.687612505416416,26.55023981381753,317
10088,T Whiteman,0.44407196578033675,0.0,0.0,0.7712082262210798,0.29835702399245567,0.1097781951406616,0.34356400209031,7
10089,T Whitney,0.039182820510029706,0.2533574626154872,0.0,0.0,0.12448480640713237,0.21638611227707052,0.023509692306017828,1
10090,T Wigradianti,0.022856645297517332,0.0,0.0,0.12853470437017994,0.027958010571973144,0.018296365856776933,0.026567457615528395,2
10091,T Wilson,2.4979048075143937,0.0,1.2048192771084336,8.354755784061696,2.7606896880798093,1.7037664061087818,2.6956642460473357,66
10092,T Wuatai,0.022856645297517332,0.0,0.0,0.0,0.009726199190684228,0.0,0.013713987178510401,1
10093,T Wyllie,1.2522176387996993,0.0,0.0,2.313624678663239,0.861029374809972,0.3293345854219847,0.9826930511461434,19
10094,T Yangchen,0.0,0.034288979902847884,0.0,0.0,0.014591005995822645,0.029285338503663674,0.0,1
10095,T Yotharat,0.032652350425024755,0.04571863987046385,0.0,0.2570694087403599,0.06981286769608074,0.07563984971843876,0.04529835112905084,3
10096,T Zangmo,0.8620220512206536,0.7581674445185256,1.2048192771084336,2.570694087403599,1.5667635600707885,1.527961316134828,1.1357284226052822,21
10097,T Zilfidou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10098,T Zotos,0.022856645297517332,0.06857795980569577,0.0,0.6426735218508998,0.1300672680887741,0.150052506291212,0.07798133936360038,6
10099,T de Zorzi,4.170249355116079,0.0,3.6144578313253013,7.197943444730076,4.333611604680541,2.5681043642343524,4.306281306940245,57
10100,T van Vuuren,0.274279743570208,0.26669206591103917,0.0,1.2853470437017995,0.4125181062908316,0.41073851359626457,0.29310255051230477,11
10101,T van der Gugten,6.076058208256691,31.45378924976982,4.8192771084337345,32.26221079691516,22.59702786107485,33.51427319800155,8.31763913717565,252
10102,T van der Gun,0.10122228631757675,0.0,0.0,0.12853470437017994,0.06130497922574763,0.018296365856776933,0.07358684222756404,2
10103,TA Blundell,12.711560020462139,0.12826618408102355,1.2048192771084336,19.15167095115681,8.692964595893653,3.350209996925082,9.903548890525494,150
10104,TA Boult,3.0383012070485536,53.85909769184366,24.096385542168676,52.570694087403595,41.92213463396496,63.7729404378754,14.308965795620095,410
10105,TA Copeland,0.9980735113249235,10.762929802838364,1.2048192771084336,3.9845758354755776,6.0825388330700205,10.274032330628351,1.3587474734750422,32
10106,TA Dithole,0.2971363888677253,0.0,0.0,1.4138817480719796,0.32699051467307305,0.20126002442454627,0.3196700081278332,12
10107,TA Findlay,0.0,0.043813696542527855,0.0,0.0,0.018644063216884492,0.03742015475468136,0.0,1
10108,TA Griffith,0.3689715598027798,0.0,0.0,0.8997429305912595,0.2846313237472107,0.12807456099743852,0.3113572289407939,8
10109,TA Kurukulasuriya,0.029387115382522283,0.0,0.0,0.0,0.012505113245165435,0.0,0.01763226922951337,1
10110,TA Lammonby,8.605526954515275,2.092897736292345,2.4096385542168672,17.73778920308483,8.093870384199073,5.341394029962065,7.659986659282708,139
10111,TA McGregor,0.0,0.1257262596437756,0.0,0.0,0.05350035531801637,0.10737957451343347,0.0,1
10112,TA Willett,0.2644840384427006,0.0,0.0,0.8997429305912595,0.24016869887551132,0.12807456099743852,0.2486647161247463,8
10113,TA Wood,2.715587143681226,0.2514525192875512,0.0,4.755784061696658,1.9371428260654915,0.8917246857276133,2.1049306923784012,38
10114,TAI Taylor,7.902957214536826,20.97342604057529,0.0,20.43701799485861,15.186639168667798,20.82198755596848,6.785476128207956,160
10115,TAM Siriwardana,3.2723097184278975,1.888433819093882,1.2048192771084336,7.326478149100256,3.747954233685923,3.1702583812896736,3.057479429099294,58
10116,TAR Scriven,3.1504076101744722,8.977362923453027,0.0,8.611825192802057,6.382267350420491,8.893191989529928,2.7514270853848886,68
10117,TAW Patterson,0.07510040597755695,0.003809886655871987,0.0,0.2570694087403599,0.07004235727753647,0.03984665821396093,0.07076718446057016,3
10118,TB Abell,24.51538469910859,5.154776645394799,6.024096385542169,34.96143958868895,20.14804723655655,11.951687195185505,20.0126036939967,273
10119,TB Pawde,0.029387115382522283,0.0,0.0,0.2570694087403599,0.04896873600774326,0.036592731713553865,0.04333921010354936,3
10120,TB Robinson,3.1079595546219396,0.16763501285836746,2.4096385542168672,5.526992287917737,3.203207855161895,1.9589217486958816,3.140366527829998,44
10121,TB Sole,0.6595774785855002,1.2915515763406038,1.2048192771084336,3.4704370179948585,1.8352111084303566,2.111585587189257,1.1042359720833161,28
10122,TB de Bruyn,7.735341815688366,0.1600152395466235,7.228915662650603,12.853470437017993,8.259020131717527,5.053317251204478,8.095226831909999,101
10123,TBM de Leede,0.3689715598027798,1.0858176969235163,1.2048192771084336,1.2853470437017995,1.3140626035490957,1.6248353366020667,0.711363423384378,11
10124,TC Ali,0.13387463674260153,0.45718639870463856,0.0,0.8997429305912595,0.37913716439685585,0.5185457410462876,0.1702990751046869,8
10125,TC Barker,2.2399512391566985,0.0,2.4096385542168672,3.7275064267352183,2.507264695658369,1.5595998606830936,2.439612952432601,30
10126,TC Bastiampillai,0.4816221687691152,0.04571863987046385,0.0,0.7712082262210798,0.33379045446681943,0.1488253131455465,0.3660941238835771,7
10127,TC Bruce,17.657302698172558,1.7608026161221706,1.2048192771084336,23.65038560411311,12.130336245855869,5.384890307336707,13.320865962447375,185
10128,TC Fell,11.070779411604644,0.022859319935231926,0.0,16.83804627249357,7.109048679138663,2.41634748624022,8.326272274212144,132
10129,TC Goodin,0.048978525637537136,1.84335016033273,0.0,0.8997429305912595,0.9328662092604674,1.7024326661110618,0.11936140844164825,8
10130,TC Knight,0.638353450809234,0.034288979902847884,0.0,2.185089974293059,0.5961706483032723,0.34032355806887155,0.6015210679148463,18
10131,TC Lace,3.7925705018666256,0.026669206591103917,0.0,6.041131105398458,2.482098032279514,0.8827066807713654,2.8796554116598214,48
10132,TC Moore,0.05387637820129085,1.3004413118709717,0.0,0.7712082262210798,0.6856943218195142,1.2204517739462766,0.1094466495428825,7
10133,TC Smith,3.509583464849744,4.695685303362224,0.0,5.526992287917737,4.275559827491356,4.797208143593127,2.65844930770162,44
10134,TC Vanlalremruata,0.0,0.05333841318220783,0.0,0.2570694087403599,0.059160743200524175,0.08214770271925291,0.02570694087403599,3
10135,TC Vine,0.0032652350425024755,0.16763501285836746,0.0,1.1568123393316196,0.23680956654952934,0.3078400587289037,0.11764037495866346,10
10136,TCB Fernando,0.058774230765044566,0.5219544718544623,0.0,0.6426735218508998,0.33827681911096463,0.537269759839654,0.0995318906441167,6
10137,TCR Kimber,0.068569935892552,0.0,0.0,0.5141388174807198,0.10210584309720834,0.07318546342710773,0.09255584328360317,5
10138,TCW Veillard,0.009795705127507427,0.12191637298790359,0.0,0.2570694087403599,0.09251112627389128,0.14071837972658027,0.03158436395054045,3
10139,TD Andrews,1.0345353026328676,3.0688637013048865,0.0,2.056555269922879,2.0378303201908143,2.91377964978633,0.8263767085720084,17
10140,TD Astle,3.4796521436268053,11.237260691494427,0.0,11.825192802056556,7.939821595183417,11.280721871774146,3.2703105663817387,93
10141,TD Chaoana,0.09795705127507427,0.7276883512715496,0.0,2.056555269922879,0.6430462646069658,0.9142418152861821,0.26442975775733246,17
10142,TD Cruickshank,0.055508995722542094,0.0,0.0,0.2570694087403599,0.06008439222566811,0.036592731713553865,0.059012338307561245,3
10143,TD Groenewald,3.128095170717372,18.814490268914497,1.2048192771084336,16.58097686375321,12.201829853410567,18.94370752211944,3.8964005719382744,130
10144,TD Paine,10.540722923038407,0.0,4.8192771084337345,18.76606683804627,9.197992611599927,4.7292799167625565,9.646823570157792,147
10145,TD Rouse,0.16489436964637505,0.01904943327935994,0.0,0.38560411311053977,0.13296912846164094,0.07115873007236616,0.137497033098879,4
10146,TD Smartt,0.5942727777354506,2.735498618916087,0.0,5.784061696658097,2.2373507250047533,3.1596556908472415,0.93496983630708,46
10147,TDF Vehvilainen,0.029387115382522283,0.0,0.0,0.12853470437017994,0.03073692462645435,0.018296365856776933,0.030485739666531363,2
10148,TE Albert,4.956626794518758,0.0,0.0,8.740359897172237,3.348958941278883,1.2441528782608313,3.848012066428479,69
10149,TE Bailey,5.480152812999988,37.45626567609614,0.0,21.979434447300772,21.38839441398563,35.119114629177616,5.48603513253007,172
10150,TE Barber,0.0157819693720953,1.7258786551100105,0.0,2.442159383033419,1.0875340936658922,1.8216596559631668,0.2536851199265991,20
10151,TE Britton,0.23836215810268072,0.0,0.0,2.056555269922879,0.39313934508918674,0.2927418537084309,0.34867282185389636,17
10152,TE Kane,3.4284967946275997,4.008000761977331,3.6144578313253013,8.868894601542415,5.960513309905297,6.229087798800696,4.028324886328392,70
10153,TE Lawes,1.8111170369080398,5.975807219735213,0.0,5.784061696658097,4.134005110428324,5.92712017944346,1.6650763918106337,46
10154,TE Linley,0.17469007477388246,2.2713274280090165,0.0,1.4138817480719796,1.241404921467432,2.141142539750564,0.24620221967152744,12
10155,TE Minty,0.016326175212512378,0.30098104581388707,0.0,0.2570694087403599,0.1714875160843352,0.29365292524571285,0.03550264600154342,3
10156,TE Tsiga,0.04680170227586882,0.0,0.0,0.12853470437017994,0.03814736210507091,0.018296365856776933,0.04093449180253929,2
10157,TE Tucker,0.0,0.10286693970854366,0.0,0.12853470437017994,0.062004829368756856,0.10615238136776795,0.012853470437017995,2
10158,TF Brookes,1.4726210041686165,0.19811410610534336,0.0,5.526992287917737,1.4949165988790223,0.9559479098625758,1.4362718312929434,44
10159,TF Rogers,1.9629504663844053,0.11429659967615964,0.0,3.4704370179948585,1.3761908434903527,0.5916196731451894,1.524813981630129,28
10160,TF van Woerkom,1.1172545903762638,6.935898657014953,0.0,5.141388174807198,4.1561346031162865,6.655627828262156,1.1844915717064781,41
10161,TG Gordon,0.29060591878272035,0.041908753214591865,0.0,0.7712082262210798,0.2508859954848194,0.1455713866451394,0.25148437389174016,7
10162,TG Helm,3.0546273822610663,19.999365018890686,3.6144578313253013,23.136246786632388,14.62996441395742,21.91779857327823,5.23073845741747,181
10163,TG Johnston,1.3801060112977133,4.686795567831857,0.0,3.2133676092544983,3.037446811289751,4.460281063003527,1.1494003677040778,26
